microseconds,tc,,,,,,,,,,,,,,,,pt,,,,,,,,,,,,,,,,lc,lc_lbf
750432908,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13434,65535,23944,65534,35011,11233,27621,31596,6847,6745,6788,6767,6765,6652,0,0,4159,48.65036384
750437936,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13434,65535,23941,65534,35011,11233,27621,31596,6847,6745,6843,6777,6767,6675,0,0,4108,48.05378568
750442960,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13492,65535,23940,65534,35023,11233,27674,31573,6845,6728,6793,6737,6773,6664,0,0,4111,48.08887851
750447895,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13425,65535,23947,65534,35023,11233,27659,31558,6843,6736,6791,6737,6777,6663,0,0,4209,49.23524438
750453031,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13445,65535,23969,65534,34991,11222,27655,31557,6829,6762,6791,6732,6746,6629,0,0,4140,48.42810923
750458048,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13323,65535,23945,65534,35011,11223,27630,31568,6837,6737,6816,6722,6763,6654,0,0,4207,49.21184916
750462915,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13117,65535,23945,65534,35009,11241,27625,31572,6811,6733,6816,6728,6774,6695,0,0,4206,49.20015155
750467877,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13179,65535,23940,65534,34977,11225,27669,31572,6834,6732,6832,6727,6741,6654,0,0,4141,48.43980684
750472996,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13198,65535,23960,65534,34977,11214,27645,31567,6821,6732,6803,6727,6741,6654,0,0,4159,48.65036384
750478015,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13462,65535,23936,65534,35003,11223,27641,31605,6837,6736,6829,6748,6776,6668,0,0,4153,48.58017817
750483029,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13453,65535,23936,65534,34999,11228,27652,31583,6883,6748,6840,6724,6757,6642,0,0,4194,49.05978022
750488036,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13428,65535,23912,65534,35000,11198,27652,31565,6848,6743,6848,6766,6732,6642,0,0,4100,47.96020479
750492949,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13328,65535,23962,65534,35002,11219,27643,31573,6851,6743,6786,6690,6784,6699,0,0,4132,48.33452834
750497966,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13349,65535,23959,65534,34982,11218,27646,31590,6846,6722,6831,6715,6764,6651,0,0,4152,48.56848056
750502990,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13442,65535,23935,65534,34983,11238,27660,31583,6856,6747,6835,6702,6793,6671,0,0,4139,48.41641162
750509507,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13442,65535,23935,65534,34983,11238,27660,31583,6856,6747,6835,6702,6793,6671,0,0,4130,48.31113312
750512897,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13348,65535,23952,65534,35000,11238,27660,31578,6846,6747,6842,6716,6793,6671,0,0,4146,48.4982949
750517917,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13387,65535,23948,65534,35003,11227,27649,31596,6855,6710,6787,6720,6782,6649,0,0,4133,48.34622595
750523015,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13387,65535,23948,65534,34992,11227,27654,31577,6869,6744,6787,6720,6767,6649,0,0,4121,48.20585462
750527923,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13414,65535,23933,65534,34992,11206,27643,31577,6869,6730,6786,6755,6753,6649,0,0,4040,47.25834814
750532878,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13379,65535,23954,65534,34973,11237,27646,31589,6836,6730,6806,6728,6734,6647,0,0,4150,48.54508534
750537904,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13414,65535,23957,65534,34947,11225,27641,31580,6814,6755,6841,6718,6732,6657,0,0,4143,48.46320206
750542872,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13380,65535,23957,65534,34954,11225,27641,31564,6866,6759,6841,6746,6732,6657,0,0,4059,47.48060275
750548018,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13389,65535,23955,65534,34953,11216,27648,31585,6829,6720,6828,6715,6781,6650,0,0,4044,47.30513858
750552944,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13389,65535,23939,65534,35007,11257,27651,31591,6841,6740,6795,6715,6763,6652,0,0,4151,48.55678295
750557967,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13375,65535,23965,65534,34982,11257,27624,31574,6854,6733,6831,6730,6794,6675,0,0,4164,48.70885189
750562984,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13384,65535,23953,65534,34982,11221,27624,31572,6847,6712,6822,6719,6749,6645,0,0,4172,48.80243278
750567919,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13417,65535,23953,65534,34981,11217,27645,31615,6850,6736,6818,6719,6761,6648,0,0,4187,48.97789694
750572856,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13417,65535,23958,65534,34972,11234,27617,31578,6849,6723,6810,6742,6785,6671,0,0,4012,46.93081503
750578045,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13377,65535,23956,65534,34972,11224,27649,31578,6849,6723,6792,6678,6795,6670,0,0,4105,48.01869285
750583066,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13331,65535,23933,65534,34964,11214,27643,31592,6859,6745,6851,6706,6756,6682,0,0,4118,48.17076179
750587992,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13458,65535,23948,65534,35010,11233,27649,31587,6867,6745,6809,6722,6756,6677,0,0,4204,49.17675633
750592976,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13472,65535,23922,65534,34976,11233,27649,31570,6850,6753,6829,6732,6767,6677,0,0,4141,48.43980684
750597994,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13413,65535,23967,65534,34954,11224,27647,31594,6880,6733,6829,6727,6721,6671,0,0,4049,47.36362664
750603072,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13340,65535,23951,65534,34959,11223,27657,31572,6861,6736,6841,6716,6800,6655,0,0,4113,48.11227374
750607933,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13349,65535,23935,65534,34964,11223,27656,31573,6858,6744,6841,6716,6800,6655,0,0,4130,48.31113312
750612971,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13349,65535,23935,65534,34964,11223,27656,31573,6858,6744,6837,6773,6750,6651,0,0,4144,48.47489967
750618067,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13378,65535,23947,65534,35000,11246,27659,31574,6856,6743,6837,6773,6750,6651,0,0,4173,48.81413039
750622892,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13378,65535,23947,65534,34965,11214,27627,31607,6841,6743,6830,6779,6787,6667,0,0,4142,48.45150445
750627894,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13332,65535,23935,65534,35007,11214,27627,31574,6849,6758,6796,6727,6741,6651,0,0,4171,48.79073517
750633040,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13296,65535,23926,65534,34963,11217,27661,31585,6868,6756,6796,6712,6758,6664,0,0,4160,48.66206145
750638057,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13400,65535,23949,65534,34974,11229,27632,31600,6862,6735,6854,6742,6773,6665,0,0,4211,49.25863961
750642853,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13188,65535,23927,65534,34979,11240,27654,31559,6866,6746,6794,6705,6743,6675,0,0,4090,47.84322868
750647985,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13188,65535,23924,65534,34979,11217,27629,31559,6866,6748,6794,6705,6760,6695,0,0,4142,48.45150445
750652945,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13387,65535,23952,65534,34978,11218,27629,31592,6834,6748,6793,6694,6733,6657,0,0,4113,48.11227374
750657977,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13258,65535,23962,65534,34988,11232,27632,31560,6860,6709,6830,6690,6770,6675,0,0,4090,47.84322868
750662991,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13141,65535,23959,65534,34989,11232,27651,31578,6829,6732,6794,6715,6757,6667,0,0,4151,48.55678295
750667925,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13441,65535,23920,65534,35003,11220,27660,31594,6842,6732,6840,6728,6741,6660,0,0,4124,48.24094746
750672844,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13441,65535,23920,65534,35003,11220,27660,31594,6860,6713,6840,6728,6741,6660,0,0,4116,48.14736657
750677942,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13340,65535,23960,65534,34950,11222,27651,31598,6847,6736,6816,6726,6741,6664,0,0,4126,48.26434268
750682996,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13454,65535,23944,65534,34984,11205,27630,31595,6861,6751,6833,6699,6759,6669,0,0,4127,48.27604029
750688049,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13454,65535,23932,65534,34975,11205,27630,31595,6861,6751,6856,6719,6750,6640,0,0,4135,48.36962118
750692877,121,140,1202,73,144,214,1645,1645,264,270,1645,1645,1645,1645,1645,1211,13212,65535,23943,65534,34975,11209,27646,31587,6863,6724,6856,6719,6780,6640,0,0,4211,49.25863961
